ID,Salary,Designation,JobCity,Gender,10percentage,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Dyear,JYEAR
896167,305000,software engineer,Bangalore,f,83.33,2010,75.6,state board,356,2,B.Tech/B.E.,CS,76.0,356,2014,570,670,665,0.622642915849938,485,407,1.4208,0.7119,0.3174,-1.7556,-0.6692,1991,2014
1058583,350000,software developer,Bhopal,m,74.6,2007,81.6,state board,3720,2,B.Tech/B.E.,CS,67.8,3720,2011,440,425,415,0.356536487724475,465,346,-0.159,0.2124,-1.0659,-0.4879,0.2889,1990,2011
995603,240000,software engineer,-1,m,72.5,2009,85.9,state board,16151,2,B.Tech/B.E.,EC,72.24,16151,2013,395,420,535,-1.0,535,376,0.7027,1.0449,0.1637,-0.6147,0.2889,1990,2014
1233512,335000,engineer,Gurgaon,m,89.0,2010,65.2,cbse,1390,2,B.Tech/B.E.,CS,88.0,1390,2015,570,580,440,0.356536487724475,495,346,0.5591,0.7119,-0.2974,-0.4879,1.4386,1992,2015
658893,365000,system engineer,Gurgaon,m,92.6,2008,83.8,cbse,1825,1,B.Tech/B.E.,CS,84.6,1825,2013,650,545,665,0.978799292641428,585,561,1.1336,1.0449,1.3933,-0.4879,0.2889,1990,2013
1171245,200000,test engineer,Noida,m,85.0,2010,65.0,cbse,374,2,B.Tech/B.E.,EC,72.12,374,2014,525,455,345,0.493596387301038,-1,376,0.7027,0.5454,-0.2974,0.2727,1.247,1992,2014
959436,105000,software developer,Gurgaon,f,83.56,2010,65.56,state board,4319,2,B.Tech/B.E.,CS,83.22,4319,2014,415,475,330,0.842248322257836,445,469,-1.0208,-1.6191,-0.7585,0.3995,0.4805,1993,2014
947155,200000,technical support engineer,Bangalore,m,73.0,2009,62.12,cbse,979,2,B.Tech/B.E.,CS,53.0,979,2014,500,460,510,0.622642915849938,-1,407,-2.1698,-0.1206,-0.2974,-0.1076,0.0973,1992,2014
1266399,240000,technical support engineer,Bangalore,m,77.0,2008,66.0,cbse,11425,2,B.Tech/B.E.,CS,64.25,11425,2013,770,565,430,0.744758354008939,555,438,-1.0208,-0.2871,0.1637,-0.3612,1.0554,1990,2013
1095080,235000,sales executive,Noida,m,50.5,2009,55.0,state board,4971,2,B.Tech/B.E.,CS,64.5,4971,2013,475,435,440,0.622642915849938,295,407,0.7027,0.0459,0.3174,0.2727,0.2889,1992,2013
758478,300000,java software engineer,Mumbai,m,80.0,2008,60.0,cbse,12022,2,B.Tech/B.E.,CS,61.0,12022,2013,530,425,370,0.486747008438193,345,376,-0.3027,-0.7866,0.4711,0.1459,-1.4356,1991,2015
998833,120000,php developer,Kolkata,m,78.44,2009,70.14,state board,7299,2,B.Tech/B.E.,CS,76.0,7299,2013,490,520,430,0.744758354008939,475,438,0.8463,-0.2871,0.9322,0.5262,0.6721,1991,2015
1119899,350000,software engineer,Hyderabad,m,73.6,2009,72.0,"state board (jac, ranchi)",14029,2,B.Tech/B.E.,CS,85.8,14029,2014,500,565,475,0.622642915849938,665,407,-0.0154,1.0449,1.7007,-0.4879,0.4805,1992,2014
1008489,240000,software engineer,mohali,f,82.0,2010,74.0,cbse,13595,2,B.Tech/B.E.,CS,80.7,13595,2014,605,445,510,0.744758354008939,395,438,-0.3027,0.2124,-1.9881,0.7798,-0.6692,1993,2014
1187199,180000,software developer,Bhopal,m,67.2,2007,58.6,cbse,3879,2,B.Tech/B.E.,CS,66.6,3879,2012,630,565,620,0.842248322257836,465,469,-0.159,0.5454,0.3174,0.1459,-0.2859,1988,2013
1119582,210000,assistant manager,SHAHDOL,m,91.2,2010,77.8,cbse,17288,2,B.Tech/B.E.,CS,77.8,17288,2014,535,540,570,0.911395278391328,395,500,1.2772,0.2124,0.6248,-1.3753,0.4805,1992,2014
1064536,330000,associate software engineer,Hyderabad,m,68.3,2009,86.0,state board,1242,2,B.Tech/B.E.,CS,75.6,1242,2013,500,505,585,0.622642915849938,415,407,0.8463,0.0459,0.7785,0.653,1.4386,1992,2014
852633,330000,programmer analyst,Pune,m,93.38,2010,79.83,state board,11651,2,B.Tech/B.E.,CS,72.3,11651,2014,500,585,575,0.911395278391328,495,500,1.4208,0.8784,1.0859,0.5262,0.4805,1992,2014
984823,350000,software engineer,Gurgaon,m,58.17,2009,69.54,state board,4948,2,B.Tech/B.E.,CS,71.3,4948,2014,420,520,430,0.356536487724475,315,346,-0.4463,-0.6201,0.3174,0.9066,-0.8608,1992,2015
1238289,350000,software engineer,Pune,m,83.46,2008,61.83,state board,5717,2,B.Tech/B.E.,CS,73.0,5717,2014,430,435,450,0.953899775079926,535,530,0.7027,0.3789,0.3174,-1.1218,0.4805,1990,2014
1072479,210000,web designer,Noida,m,75.6,2008,72.8,up board,3579,2,B.Tech/B.E.,CS,75.8,3579,2013,335,470,440,0.744758354008939,525,438,-0.7335,0.2124,1.0859,-0.2344,0.6721,1992,2013
1122420,325000,java software engineer,Navi Mumbai,f,75.0,2009,76.0,cbse,1213,2,B.Tech/B.E.,CS,73.0,1213,2014,580,495,440,0.744758354008939,445,438,1.2772,1.5444,1.0859,-1.7556,0.8637,1992,2014
895601,340000,.net developer,Hyderabad,f,88.04,2010,89.04,cbse,119,1,B.Tech/B.E.,CS,87.0,119,2014,510,535,605,0.953899775079926,575,530,-0.4463,1.7109,1.0859,-0.7415,1.0554,1992,2014
859919,180000,software developer,Bangalore,m,87.2,2009,71.67,state board,1436,2,B.Tech/B.E.,CS,74.55,1436,2013,325,470,470,0.356536487724475,505,346,1.7081,1.3779,1.3933,-0.2344,1.6302,1991,2014
820412,325000,test engineer,Hyderabad,m,82.4,2010,85.8,cbse,11127,1,B.Tech/B.E.,CS,75.1,11127,2014,590,545,735,0.486747008438193,555,376,1.4208,1.0449,1.2396,-0.4879,0.4805,1991,2014
926517,300000,programmer analyst,Pune,m,62.4,2008,74.8,mp board,6857,2,B.Tech/B.E.,CS,69.51,6857,2012,450,350,245,0.0800552813405495,334,253,1.5644,0.2124,-0.4511,0.0192,1.247,1990,2014
956689,85000,android developer,Nasikcity,f,79.23,2010,70.26,state board,15862,2,B.Tech/B.E.,CS,60.17,15862,2014,605,460,440,0.911395278391328,445,500,-0.159,1.0449,-0.7585,0.5262,-2.0105,1992,2014
1251735,215000,client services associate,New Delhi,f,70.0,2008,57.0,up board,96,2,MCA,CS,71.0,96,2014,770,655,630,0.356536487724475,575,346,1.2772,1.5444,1.547,-2.3895,0.6721,1991,2011
1058832,100000,senior web developer,Bangalore,m,64.62,2009,62.5,state board,13095,2,B.Tech/B.E.,CS,77.7,13095,2013,545,410,560,0.622642915849938,515,407,-1.5953,0.5454,-2.9102,1.794,1.0554,1990,2014
1135605,165000,network engineer,Hyderabad,m,84.2,2009,77.4,state board,9129,2,B.Tech/B.E.,CS,70.02,9129,2013,545,530,475,0.622642915849938,395,407,-0.159,1.3779,0.4711,0.3995,0.6721,1991,2013
856700,200000,software developer,Bangalore,m,89.12,2009,65.0,state board,6575,2,B.Tech/B.E.,EL,65.24,6575,2013,370,410,470,0.298769128563994,325,315,0.2718,1.2114,1.3933,1.4136,-0.2859,1991,2013
1072589,300000,software test engineer,Bangalore,m,72.33,2009,60.0,state board,12497,2,B.Tech/B.E.,CS,67.35,12497,2013,370,540,525,0.622642915849938,395,407,1.1336,0.8784,1.0859,-0.3612,0.8637,1993,2014
1261625,210000,software engineer,Noida,m,65.2,2007,80.0,cbse,35,1,MCA,CS,81.6,35,2013,430,570,465,0.744758354008939,555,438,0.1282,0.7119,0.01,-0.3612,-1.244,1990,2014
1248085,150000,application engineer,NOIDA,m,70.2,2009,61.8,state board,17633,2,B.Tech/B.E.,CS,69.0,17633,2014,455,370,485,0.622642915849938,395,407,0.1282,-0.1206,-1.0659,1.794,0.2889,1991,2014
974769,300000,business analyst,Bangalore,f,79.0,2010,71.0,cbse,159,2,B.Tech/B.E.,CS,79.0,159,2014,580,580,575,0.486747008438193,565,376,1.2772,1.5444,1.2396,-1.5021,-0.6692,1992,2014
1290085,275000,process engineer,Noida,m,81.0,2010,67.2,cbse,5812,2,B.Tech/B.E.,CS,67.3,5812,2014,685,625,635,0.842248322257836,565,469,0.8463,-0.2871,-0.4511,-1.7556,-0.6692,1992,2014
794358,325000,test engineer,Bangalore,m,74.8,2009,70.5,cbse,8350,2,B.Tech/B.E.,CS,70.2,8350,2014,590,545,575,0.842248322257836,495,469,1.2772,1.3779,0.6248,-0.3612,0.4805,1991,2014
896095,315000,software developer,Pune,m,83.0,2010,72.0,state board,356,2,B.Tech/B.E.,CS,75.0,356,2014,510,535,500,0.23780283983757,515,315,-0.5899,0.7119,0.3174,-1.1218,0.0973,1992,2014
1048691,145000,technical support engineer,Noida,m,73.0,2010,62.0,cbse,78,2,B.Tech/B.E.,CS,75.0,78,2014,405,545,535,0.953899775079926,495,530,0.7027,-1.2861,-0.9122,-0.7415,-0.8608,1993,2014
1035826,75000,android developer,-1,m,74.16,2008,66.0,state board,13147,2,B.Tech/B.E.,CS,74.64,13147,2014,500,570,465,0.744758354008939,335,438,1.2772,0.2124,0.3174,-1.3753,0.6721,1990,2014
338352,345000,systems engineer,Bangalore,m,78.0,2009,65.8,cbse,11637,2,B.Tech/B.E.,CS,73.5,11637,2013,575,575,585,0.744758354008939,645,438,-1.9243,0.0328,-0.4891,1.67803,-0.6035,1992,2014
874568,150000,software developer,Bangalore,m,70.56,2009,57.58,state board,9718,2,B.Tech/B.E.,CS,58.0,9718,2013,405,385,265,0.0800552813405495,375,253,0.8463,-1.1196,-2.4491,0.653,-0.6692,1990,2014
959435,180000,asp.net developer,Gurgaon,f,82.2,2010,76.0,cbse,4319,2,B.Tech/B.E.,CS,76.62,4319,2014,450,450,365,0.356536487724475,395,346,1.8517,1.3779,0.01,-0.995,1.0554,1992,2014
472861,265000,data analyst,Gurgaon,m,82.0,2010,78.0,cbse,57,2,B.Tech/B.E.,EC,64.0,57,2014,395,495,575,0.991397583740291,-1,438,-0.5719,-0.4353,-0.7794,-1.7004,-0.5245,1992,2014
1084888,350000,software engineer,New Delhi,m,87.4,2010,90.2,cbse,6920,1,B.Tech/B.E.,CS,76.1,6920,2014,535,485,560,0.744758354008939,535,438,-0.3027,-0.4536,-0.4511,-0.2344,0.4805,1992,2014
552859,300000,programmer analyst,New Delhi,m,73.8,2009,68.8,cbse,13128,2,B.Tech/B.E.,EC,75.14,13128,2013,545,350,210,0.694479327708463,435,346,0.7027,-0.4536,0.7785,0.0192,-1.8189,1991,2014
1198958,400000,application engineer,hyderabad,m,88.6,2010,94.7,state board,5338,2,B.Tech/B.E.,CS,75.4,5338,2014,465,570,520,0.911395278391328,635,500,1.5644,1.2114,-0.7585,-2.136,-1.4356,1993,2014
1297763,105000,ui developer,Bangalore,m,57.0,2008,63.0,state board,17205,2,B.Tech/B.E.,CS,61.02,17205,2012,350,290,495,0.486747008438193,415,376,0.8463,-0.4536,-0.7585,-0.2344,1.0554,1989,2013
683102,325000,systems engineer,Mysore,f,92.8,2009,74.6,cbse,6997,2,B.Tech/B.E.,CS,76.0,6997,2013,805,595,585,0.144789889482462,404,284,1.1336,0.8784,0.1637,-1.2486,0.0973,1991,2014
1279942,300000,quality analyst,Bangalore,m,80.0,2009,80.6,state board,16196,2,B.Tech/B.E.,CS,71.9,16196,2014,420,545,495,0.842248322257836,415,469,1.2772,0.0459,0.9322,-1.6289,0.8637,1992,2014
1188011,305000,programmer analyst,Pune,m,68.5,2010,64.5,state board,8116,2,B.Tech/B.E.,CS,70.3,8116,2014,605,540,465,0.953899775079926,445,530,0.8463,0.5454,0.7785,-1.5021,-0.2859,1991,2015
1135489,140000,java developer,Hyderabad,m,72.0,2008,70.0,state board,1219,2,B.Tech/B.E.,CS,70.0,1219,2012,420,470,430,0.744758354008939,505,438,1.9953,0.0459,-0.1437,0.5262,0.6721,1991,2014
906332,135000,software test engineer,Noida,m,55.3,2004,72.0,state board,67,2,B.Tech/B.E.,CS,71.0,67,2014,520,545,705,0.911395278391328,485,500,0.4155,-0.6201,-0.4511,-0.995,-1.0524,1988,2014
878844,120000,java software engineer,Noida,m,50.0,2010,57.0,cbse,9738,2,B.Tech/B.E.,CS,65.06,9738,2014,395,425,425,0.744758354008939,385,438,0.4155,-0.6504,0.3034,0.653,-0.4392,1993,2014
1233201,85000,ruby on rails developer,Hyderabad,m,70.14,2010,50.0,state board,5818,2,B.Tech/B.E.,CS,70.0,5818,2014,700,570,475,0.842248322257836,515,469,0.1282,0.7119,0.01,0.0192,0.0973,1991,2014
489860,120000,customer service representative,Bangalore,m,71.0,2008,73.0,matriculation,7160,2,B.Tech/B.E.,CS,69.2,7160,2013,360,435,120,0.356536487724475,375,346,0.3941,-0.1232,-0.6343,1.0611,-0.1295,1991,2014
1272078,60000,programmer,Pondicherry,m,56.0,2008,75.0,state board,539,2,MCA,CS,71.0,539,2014,325,385,285,0.486747008438193,465,376,0.4155,0.3789,0.7785,-1.3753,1.247,1991,2014
1092991,315000,associate software engineer,Bangalore,m,75.4,2009,68.8,state board,220,2,B.Tech/B.E.,CS,79.0,220,2014,440,565,430,0.356536487724475,255,346,1.7081,0.7119,1.2396,-1.8824,-0.2859,1993,2014
987044,440000,it analyst,Bangalore,m,85.0,2010,82.0,cbse,13344,2,B.Tech/B.E.,CS,81.0,13344,2014,615,630,560,0.842248322257836,525,469,0.8463,0.3789,0.1637,-1.7556,-0.6692,1991,2015
987378,250000,ios developer,Gurgaon,m,70.0,2009,77.4,state board,9737,2,B.Tech/B.E.,CS,83.0,9737,2014,335,505,595,0.953899775079926,515,530,0.2718,0.2124,-0.1437,-0.3612,0.2889,1992,2014
1283372,1000000,software engineer,Noida,m,84.0,2010,81.0,cbse,222,2,B.Tech/B.E.,CS,73.3,222,2015,735,570,740,0.842248322257836,755,469,-1.5964,0.0875,2.5354,-0.5382,-0.5081,1991,2015
1073144,335000,programmer analyst,Kolkata,f,85.38,2009,78.0,state board,6948,2,B.Tech/B.E.,CS,82.1,6948,2013,580,420,655,0.486747008438193,475,376,-0.5899,0.5454,-0.6048,0.5262,0.0973,1990,2014
823293,450000,associate software engineer,Pune,m,75.4,2009,65.2,cbse,272,2,B.Tech/B.E.,CS,76.0,272,2014,590,555,560,0.991230625262871,485,592,-1.308,-0.6201,0.1637,0.3995,-1.0524,1991,2014
872171,325000,systems engineer,Lucknow,m,88.6,2010,83.25,icse,347,2,B.Tech/B.E.,EC,86.0,347,2014,545,520,620,0.943272157866555,485,376,0.8463,0.3789,-0.2974,-0.8682,0.0973,1992,2014
1288243,360000,software programmer,Noida,m,81.0,2012,73.0,cbse,23,2,B.Tech/B.E.,CS,61.6,23,2014,640,570,495,0.356536487724475,535,346,-0.4463,0.8784,0.4711,-2.136,0.6721,1992,2014
1099457,570000,software engineer,Bangalore,m,87.0,2011,80.0,cbse,14004,2,B.Tech/B.E.,CS,84.0,14004,2015,525,505,450,0.356536487724475,525,346,-0.0154,0.8784,1.2396,-2.0092,1.247,1994,2014
716400,625000,business technology analyst,Gurgaon,f,95.6,2009,94.4,cbse,8460,1,B.Tech/B.E.,EC,76.5,8460,2013,665,690,615,-1.0,595,407,0.4155,1.0449,0.7785,-0.3612,-0.4776,1991,2013
824943,180000,software developer,-1,f,81.3,2010,82.9,state board,115,2,B.Tech/B.E.,CS,91.0,115,2014,685,670,720,0.911395278391328,525,500,0.8463,-0.2871,-0.1437,0.3995,0.0973,1992,2014
662921,325000,quality assurance test engineer,Hyderabad,m,77.0,2007,66.8,state board,9072,2,B.Tech/B.E.,EC,78.0,9072,2013,465,525,645,0.783303536670298,275,253,-0.5899,0.0459,-1.8344,1.0333,0.8637,1990,2014
746122,400000,software engineer,Bangalore,m,87.2,2009,71.0,state board,5158,2,B.Tech/B.E.,CS,69.62,5158,2013,395,570,635,0.842248322257836,465,469,0.2718,-0.1206,1.0859,-0.2344,0.8637,1991,2014
1106060,310000,junior software engineer,Noida,f,95.0,2010,89.0,cbse,10185,2,B.Tech/B.E.,CS,77.0,10185,2014,595,545,690,0.999910407631314,615,715,0.5591,1.2114,-0.6048,-0.4879,1.6302,1992,2014
745677,205000,programmer analyst,HYDERABAD,f,74.0,2009,62.0,cbse,3158,2,B.Tech/B.E.,EC,71.0,3158,2013,465,450,295,0.538386892985096,375,253,-0.5899,-1.8855,-0.2974,1.1601,0.166999999999999,1991,2014
1284041,120000,test engineer,Pune,m,71.33,2010,66.46,state board,11467,2,B.Tech/B.E.,CS,60.0,11467,2014,475,410,505,0.978799292641428,415,561,-0.4463,0.5454,1.0859,1.9207,0.8637,1992,2014
1089390,300000,programmer,Noida,m,78.3,2010,81.0,state board,1759,2,B.Tech/B.E.,CS,78.0,1759,2014,665,520,740,0.744758354008939,555,438,-0.0154,-0.7866,-0.7585,-1.2486,-0.4776,1993,2014
913913,245000,software engineer,New Delhi,m,68.0,2008,53.0,state board,51,2,MCA,CS,76.0,51,2014,360,325,370,0.744758354008939,345,438,0.7027,0.2124,0.7785,-0.6147,1.4386,1992,2014
1045685,2000000,data scientist,LONDON,m,90.0,2010,89.4,cbse,13594,1,B.Tech/B.E.,CS,83.7,13594,2014,560,555,585,0.842248322257836,505,469,1.4208,1.7109,0.1637,-1.8824,-0.4776,1993,2015
1218810,205000,software engineer,Noida,m,76.0,2009,68.2,cbse,8160,2,B.Tech/B.E.,EC,70.0,8160,2013,615,485,525,-1.0,445,407,1.2772,0.8784,0.4711,-0.1076,0.8637,1992,2014
662137,70000,software developer,Kolkata,m,70.25,2009,68.6,bseb,13095,2,B.Tech/B.E.,CS,80.02,13095,2013,250,460,385,0.23780283983757,365,315,-2.3134,0.0459,-0.1437,1.1601,-1.244,1990,2015
1122979,335000,programmer analyst,Pune,m,68.0,2009,78.0,cbse,5400,2,B.Tech/B.E.,CS,63.2,5400,2013,500,555,665,0.978799292641428,615,561,-0.3027,-1.9521,-0.6048,0.653,-0.0943,1991,2014
1219113,340000,qa analyst,Kolkata,m,73.37,2010,66.8,state board,12992,2,B.Tech/B.E.,CS,76.8,12992,2014,385,400,570,0.23780283983757,465,315,0.8463,1.7109,2.1617,2.4278,1.4386,1992,2014
1058572,300000,systems engineer,Mysore,f,68.6,2008,71.8,cbse,10387,2,B.Tech/B.E.,CS,74.38,10387,2012,455,495,545,0.622642915849938,445,407,0.5591,0.5454,1.0859,-1.8824,-0.0943,1989,2014
1085682,80000,associate engineer,Ghaziabad,m,51.6,2007,52.0,up board,140,2,MCA,CS,74.0,140,2013,510,540,510,0.744758354008939,485,438,-1.8825,0.3789,0.4711,0.7798,-0.4776,1990,2013
1254777,1800000,salesforce developer,Panchkula,f,81.3,2010,77.0,cbse,1615,2,B.Tech/B.E.,CS,79.9,1615,2015,465,425,270,0.744758354008939,415,438,-0.159,1.0449,0.4711,-0.8682,0.6721,1993,2015
1011018,315000,software developer,Noida,m,57.5,2009,59.2,state board,2412,2,B.Tech/B.E.,CS,74.28,2412,2014,370,460,500,0.144789889482462,505,284,0.99,1.0449,0.6248,0.2727,0.6721,1992,2014
702599,180000,test engineer,Bangalore,m,52.0,2008,56.0,state board,1618,2,B.Tech/B.E.,CS,70.0,1618,2012,380,375,370,0.23780283983757,435,315,-1.4517,0.5454,0.9322,0.0192,-0.6692,1989,2013
982384,115000,php developer,Noida,m,87.0,2010,70.0,cbse,184,2,B.Tech/B.E.,CS,69.9,184,2014,420,495,400,0.23780283983757,505,315,-1.0208,0.7119,-1.0659,0.5262,0.4805,1993,2014
909180,350000,software engineer,Bangalore,m,85.17,2008,77.77,state board,1589,1,B.Tech/B.E.,CS,64.1,1589,2013,545,605,825,0.842248322257836,495,469,0.2718,0.8784,0.1637,0.1459,1.247,1990,2013
1042546,325000,system engineer,-1,f,82.0,2007,65.0,cbse,6948,2,B.Tech/B.E.,EC,79.0,6948,2013,465,460,500,0.0409993103614119,445,223,0.99,1.0449,1.3933,-1.1218,1.6302,1991,2014
543179,85000,android developer,Noida,m,71.0,2008,74.0,cbse,172,2,B.Tech/B.E.,CS,65.38,172,2013,430,400,455,0.744758354008939,525,438,-0.5332,-0.1232,-0.0537,-0.6134,0.8183,1991,2014
1115677,300000,systems engineer,Mysore,f,89.5,2010,91.0,state board,15163,2,B.Tech/B.E.,CS,73.6,15163,2015,455,505,535,0.486747008438193,395,376,1.1336,0.3789,0.6248,-0.2344,-0.0943,1992,2015
1171244,100000,technical support specialist,Agra,m,73.0,2009,68.16,cbse,137,2,B.Tech/B.E.,CS,66.26,137,2013,510,495,560,0.991230625262871,575,592,-0.3027,0.0459,-0.9122,-2.0092,-0.4776,1990,2014
1088319,610000,associate software engineer,Hyderabad,m,86.0,2009,81.6,cbse,13386,2,B.Tech/B.E.,CS,60.0,13386,2014,805,580,620,0.144789889482462,445,284,0.2718,0.8784,0.1637,-1.2486,1.0554,1990,2014
1194943,200000,associate software engineer,Noida,m,71.04,2010,81.33,cbse,8840,2,B.Tech/B.E.,CS,74.04,8840,2014,335,540,415,0.622642915849938,435,407,1.2772,0.2124,0.3174,2.1743,1.0554,1992,2014
914037,180000,asp.net developer,-1,m,57.0,2005,58.0,state board,51,2,MCA,CS,74.8,51,2014,520,595,515,0.842248322257836,605,469,-0.8772,-0.7866,-1.9881,2.6814,-0.2859,1987,2014
1251123,95000,salesforce developer,Nagpur ,f,87.0,2010,78.0,state board,11548,2,B.Tech/B.E.,CS,71.5,11548,2014,580,435,285,0.486747008438193,365,376,-1.0208,-0.4536,-1.0659,0.3995,-0.6692,1993,2014
938300,325000,system engineer,Pune,m,92.0,2009,88.8,cbse,6874,2,B.Tech/B.E.,CS,73.0,6874,2014,640,645,690,0.356536487724475,535,346,-0.159,0.3789,-1.527,0.2727,0.8637,1991,2014
1097187,300000,programmer analyst,Chennai,m,86.5,2010,69.16,0,9837,2,B.Tech/B.E.,EC,67.81,9837,2013,395,615,560,-1.0,325,407,1.9953,1.7109,1.7007,-2.136,1.6302,1992,2014
345685,200000,software quality assurance tester,Bangalore,f,75.0,2008,74.0,cbse,6659,2,B.Tech/B.E.,EC,88.0,6659,2012,575,515,465,0.538386892985096,405,315,-0.5899,-0.1206,0.9322,0.3995,-0.4776,1990,2014
1230310,240000,software engineer,Kolkata,m,76.7,2010,85.5,icse,17615,2,B.Tech/B.E.,CS,81.0,17615,2014,595,375,370,0.486747008438193,475,376,-0.7335,0.0459,-0.1437,-0.4879,-0.8608,1991,2014
813205,325000,systems engineer,Chennai,m,74.2,2009,61.0,cbse,52,2,B.Tech/B.E.,CS,71.0,52,2013,395,585,445,0.356536487724475,455,346,0.8463,0.3789,-0.2974,0.1459,-0.0943,1991,2014
1172229,175000,software developer,Coimbatore,f,88.0,2008,83.0,state board,1367,2,B.Tech/B.E.,CS,85.5,1367,2012,335,400,330,0.23780283983757,325,315,0.5591,-0.1206,-0.1437,-0.1076,-0.8608,1991,2013
1094191,300000,software engineer,Noida,f,88.8,2010,80.0,cbse,12737,2,B.Tech/B.E.,CS,76.0,12737,2014,720,530,415,0.486747008438193,435,376,0.4155,-0.2871,-0.4511,-0.8682,-0.6692,1993,2014
795018,180000,management trainee,Noida,m,71.3,2008,63.8,state board,222,2,MCA,CS,79.6,222,2014,325,475,370,0.622642915849938,425,407,-1.308,-0.2871,-0.2974,1.1601,-1.244,1991,2014
1001839,360000,assistant professor,-1,m,60.14,2004,63.77,state board,11872,1,M.Tech./M.E.,other,74.33,11872,2013,475,570,655,-1.0,495,530,1.5644,0.7119,1.547,-1.2486,0.4805,1987,2014
1081172,145000,field service engineer,Bhubaneswar,m,67.0,2010,58.0,cbse,7814,2,B.Tech/B.E.,CS,84.0,7814,2014,560,470,450,0.744758354008939,285,438,-0.7335,0.3789,0.7785,0.7798,0.8637,1991,2014
1143383,120000,marketing assistant,Jodhpur,m,80.04,2011,56.04,cbse,11444,2,B.Tech/B.E.,CS,60.48,11444,2015,545,565,465,0.486747008438193,485,376,1.1336,1.5444,0.4711,-1.2486,0.8637,1993,2014
1117475,200000,software developer,Pune,f,70.61,2009,70.83,state board,16578,2,B.Tech/B.E.,CS,60.0,16578,2013,385,410,370,0.23780283983757,465,315,-0.5899,-0.2871,0.7785,0.7798,-0.6692,1991,2015
1289692,250000,entry level management trainee,Mangalore,f,75.0,2010,81.0,state board,4913,2,B.Tech/B.E.,CS,67.0,4913,2014,560,410,465,0.622642915849938,445,407,0.4155,-0.7866,-0.2974,0.2727,0.0973,1992,2015
144942,205000,help desk technician,Noida,m,53.0,2007,54.0,cbsc,1744,2,MCA,CS,61.0,1744,2013,495,515,405,0.486747008438193,465,376,0.8463,0.2124,0.9322,-2.2627,0.4805,1989,2014
806997,205000,online marketing manager,Ghaziabad,f,66.0,2008,68.0,cbse,9508,2,B.Tech/B.E.,CS,71.0,9508,2012,500,555,605,0.911395278391328,465,500,1.4208,1.2114,0.9322,-0.6147,1.0554,1991,2013
144943,120000,software developer,delhi,m,61.0,2006,63.8,cbse,8351,1,MCA,CS,67.0,8351,2014,495,525,355,0.622642915849938,665,407,-0.0154,0.5454,0.4711,-2.0092,-1.0524,1988,2015
839626,120000,software engineer,-1,f,67.06,2008,70.67,state board,13271,2,B.Tech/B.E.,CS,55.5,13271,2012,440,440,385,0.144789889482462,435,284,1.1336,-0.2871,-0.1437,0.1459,0.2889,1991,2014
707121,345000,software engineer,Bangalore,m,81.6,2009,85.4,state board,13741,2,B.Tech/B.E.,CS,63.79,13741,2013,395,485,445,0.356536487724475,375,346,-1.1644,-1.1196,-1.8344,-0.4879,-3.735,1992,2013
1077374,140000,qa analyst,Bangalore,m,73.0,2008,67.0,state board,462,2,B.Tech/B.E.,CS,60.0,462,2013,570,520,450,0.486747008438193,405,376,1.8517,1.3779,1.2396,-1.8824,1.4386,1987,2013
1194293,120000,web developer,Bangalore,m,75.0,2010,49.0,state board,4758,2,B.Tech/B.E.,CS,60.96,4758,2014,500,425,295,0.144789889482462,395,284,-0.0154,1.0449,0.4711,-0.2344,-1.244,1991,2014
820707,300000,quality assurance automation engineer,-1,m,91.0,2009,83.0,cbse,6741,2,B.Tech/B.E.,CS,80.0,6741,2014,580,585,720,0.744758354008939,525,438,0.5591,0.3789,1.0859,-0.3612,-0.4776,1992,2014
1063653,110000,software engineer,Gurgaon,m,74.0,2009,63.0,cbse,14278,2,B.Tech/B.E.,CS,72.0,14278,2013,490,530,370,0.0409993103614119,405,223,-1.5953,0.5454,-0.7585,0.5262,-0.6692,1991,2014
1202728,300000,research analyst,hderabad,m,88.6,2009,89.4,state board,1242,2,B.Tech/B.E.,EC,79.18,1242,2013,675,570,570,0.298769128563994,-1,407,0.99,0.2124,0.3174,-1.7556,1.0554,1992,2014
1271730,200000,software developer,Bilaspur,m,86.0,2008,76.6,state board,11872,1,B.Tech/B.E.,CS,67.0,11872,2013,475,545,570,0.622642915849938,495,407,-0.5899,-0.6201,-0.4511,-0.3612,0.6721,1991,2013
842425,240000,java software engineer,Pune,m,66.0,2008,62.0,state board,9081,2,MCA,CS,71.0,9081,2014,290,400,200,0.356536487724475,395,346,0.7027,-0.1206,-0.1437,-0.4879,1.6302,1990,2014
946893,150000,programmer,KOTA,m,59.0,2005,61.0,cbse,2673,2,B.Tech/B.E.,CS,71.0,2673,2009,535,560,460,0.486747008438193,415,376,0.5591,0.3789,0.01,-0.995,0.0973,1987,2011
1095056,140000,junior engineer product support,Noida,f,81.7,2009,77.4,cbse,9404,2,B.Tech/B.E.,CS,60.0,9404,2013,535,435,390,0.486747008438193,475,376,0.4155,-0.1206,1.7007,-1.7556,0.2889,1991,2014
